,date,code,presettle,open,high,low,close,settle,volume,amount,oi,factor,dlv_day,dlv_week,
994,20190515,IC1905,4946.2,4978.6,5076.6,4962,5046.2,5055,61283,6143129.22,39178,2.118853107,0,1,
995,20190516,IC1905,5055,5035,5104.2,5031,5091.4,5087.2,38288,3876206.836,21993,2.118853107,0,1,
996,20190517,IC1906,4986.4,5003.2,5020,4793.6,4824.8,4820.6,85721,8394556.068,86856,2.16168569,1,1,
997,20190520,IC1906,4820.6,4845,4855.6,4730,4825,4812.6,85614,8208502.428,84172,2.16168569,0,0,
998,20190521,IC1906,4812.6,4849.4,4966.6,4826,4903.6,4919.6,88042,8632967.78,84304,2.16168569,0,0,
999,20190522,IC1906,4919.6,4902,4924.8,4828,4889.8,4859.4,77555,7570170.628,83504,2.16168569,0,0,
1000,20190523,IC1906,4859.4,4872.2,4878.2,4765,4788.2,4783.8,79269,7631274.128,85943,2.16168569,0,0,
1001,20190524,IC1906,4783.8,4796.6,4819.2,4753,4772.6,4775.4,77105,7375475.96,86392,2.16168569,0,0,
1002,20190527,IC1906,4775.4,4776.4,4935,4749.6,4903,4912.8,86404,8376978.556,86359,2.16168569,0,0,
1003,20190528,IC1906,4912.8,4908,4944,4871,4888.8,4889,70165,6889799.54,82479,2.16168569,0,0,
1004,20190529,IC1906,4889,4874.4,4929.6,4855,4866,4884,72066,7048593.632,84161,2.16168569,0,0,
1005,20190530,IC1906,4884,4866,4868.8,4763,4868.6,4834.4,84965,8178396.356,86381,2.16168569,0,0,
1006,20190531,IC1906,4834.4,4856.2,4921,4792.6,4808.8,4812.4,83216,8081318.68,82306,2.16168569,0,0,
1007,20190603,IC1906,4812.4,4864,4886.8,4739,4788,4782.8,87354,8389772.652,87716,2.16168569,0,0,
1008,20190604,IC1906,4782.8,4776.4,4795.6,4713.2,4746.8,4736.8,71056,6756998.544,83515,2.16168569,0,0,
1009,20190605,IC1906,4736.8,4788.2,4796,4720.2,4721.8,4743,73115,6958451.692,83530,2.16168569,0,0,
1010,20190606,IC1906,4743,4715,4726.8,4608.8,4611.8,4631.2,83465,7777053.628,85560,2.16168569,0,0,
1011,20190610,IC1906,4631.2,4645.8,4717.2,4601.2,4658,4664.2,84469,7879695.48,81056,2.16168569,0,0,
1012,20190611,IC1906,4664.2,4671,4886.4,4670.6,4876.6,4871.4,97428,9346350.208,81170,2.16168569,0,0,
1013,20190612,IC1906,4871.4,4864.4,4879.8,4801.2,4816.4,4823,74938,7247832.644,72730,2.16168569,0,0,
1014,20190613,IC1906,4823,4814.4,4862.6,4781,4838.6,4841.4,78663,7589509.504,73032,2.16168569,0,0,
1015,20190614,IC1906,4841.4,4846,4860.8,4741,4769.2,4765.4,70177,6735309.948,68815,2.16168569,0,0,
1016,20190617,IC1906,4765.4,4766.4,4816.4,4752.2,4792.8,4784.6,66740,6387658.884,62548,2.16168569,0,1,
1017,20190618,IC1906,4784.6,4794,4822,4751.2,4790.8,4784.2,67986,6504829.648,56421,2.16168569,0,1,
1018,20190619,IC1906,4784.2,4910,4967,4850.2,4855,4867.8,68263,6687482.024,42957,2.16168569,0,1,
1019,20190620,IC1906,4867.8,4854.8,5008,4840,4954.2,4952,51325,5048446.096,21820,2.16168569,0,1,
1020,20190621,IC1907,4900.8,4998.2,5034.4,4953.6,4975,4976.2,83949,8385690,77065,2.184269412,1,1,
1021,20190624,IC1907,4976.2,4986,4994,4939.6,4974.6,4968.8,56601,5625100.18,71748,2.184269412,0,0,
1022,20190625,IC1907,4968.8,4961,4968,4841.6,4920.8,4909,78196,7663002.616,75681,2.184269412,0,0,
1023,20190626,IC1907,4909,4890,4953.2,4887,4916.2,4923.6,58065,5712613.82,68854,2.184269412,0,0,
1024,20190627,IC1907,4923.6,4940.2,5004,4923,4957.2,4949.2,77888,7731610.836,76644,2.184269412,0,0,
1025,20190628,IC1907,4949.2,4949.2,4954.4,4865.2,4920,4906.4,70531,6914326.688,73139,2.184269412,0,0,
1026,20190701,IC1907,4906.4,5039.2,5081.6,4971.2,5050,5054.4,79679,8024525.804,75819,2.184269412,0,0,
1027,20190702,IC1907,5054.4,5038.2,5056,5012.4,5033.4,5031.8,54108,5449920.052,71522,2.184269412,0,0,
1028,20190703,IC1907,5031.8,5006.2,5017,4980,5004.6,4992.6,55798,5572411.372,71472,2.184269412,0,0,
1029,20190704,IC1907,4992.6,5006,5038.8,4950,4984,4971.4,61859,6182591.756,72341,2.184269412,0,0,
1030,20190705,IC1907,4971.4,4983.2,5029.8,4964.4,5017,5016,55873,5582944.584,69874,2.184269412,0,0,
1031,20190708,IC1907,5016,4995.4,4996,4806,4821.6,4835.2,75411,7342187.612,75132,2.184269412,0,0,
1032,20190709,IC1907,4835.2,4834.4,4853.6,4803.8,4829.4,4835.8,52896,5109561.504,66316,2.184269412,0,0,
1033,20190710,IC1907,4835.8,4850,4864.4,4793.4,4809.8,4804.6,49192,4740896.364,67541,2.184269412,0,0,
1034,20190711,IC1907,4804.6,4825.2,4880,4771.2,4800.6,4791.2,69402,6702880.516,71437,2.184269412,0,0,
1035,20190712,IC1907,4791.2,4801,4855.4,4788,4843,4838.2,64621,6242531.98,64746,2.184269412,0,0,
1036,20190715,IC1907,4838.2,4812.4,4949.2,4745.2,4906,4900.8,86145,8376770.74,69727,2.184269412,0,1,
1037,20190716,IC1907,4900.8,4898.2,4933,4894.2,4921.2,4921.8,52679,5181529.408,54782,2.184269412,0,1,
1038,20190717,IC1907,4921.8,4922,4949.4,4903.8,4911.4,4916.4,54806,5400512.26,42246,2.184269412,0,1,
1039,20190718,IC1907,4916.4,4890.6,4895,4844.4,4848.2,4866.8,41908,4079078.868,19430,2.184269412,0,1,
1040,20190719,IC1908,4801.4,4805,4885.6,4802.2,4823.4,4819.6,61589,5958111.364,64317,2.214021405,1,1,
1041,20190722,IC1908,4819.6,4833.4,4853.4,4704.2,4733.2,4738.4,69023,6565718.14,68779,2.214021405,0,0,
1042,20190723,IC1908,4738.4,4741,4789.4,4732,4776.4,4777.4,51423,4899436.444,63545,2.214021405,0,0,
1043,20190724,IC1908,4777.4,4801.4,4872.6,4800,4820.4,4821.2,62766,6075313.692,67224,2.214021405,0,0,
1044,20190725,IC1908,4821.2,4827,4864,4813.6,4846.4,4837.2,53484,5172878.684,65596,2.214021405,0,0,
1045,20190726,IC1908,4837.2,4835.4,4867.4,4812,4859.2,4853.4,53533,5178491.696,66370,2.214021405,0,0,
1046,20190729,IC1908,4853.4,4854.4,4878.8,4813,4844,4837.4,48147,4660476.072,62225,2.214021405,0,0,
1047,20190730,IC1908,4837.4,4857.4,4933,4846.2,4877.6,4882,62879,6155087.412,68949,2.214021405,0,0,
1048,20190731,IC1908,4882,4870,4891.6,4853,4874,4879.8,49306,4805019.516,64814,2.214021405,0,0,
1049,20190801,IC1908,4879.8,4850,4872.8,4814.8,4841,4834.4,50967,4933700.344,66524,2.214021405,0,0,
1050,20190802,IC1908,4834.4,4730.2,4784.4,4721,4779.2,4774.4,56553,5381197.976,65572,2.214021405,0,0,
1051,20190805,IC1908,4774.4,4754.8,4804.4,4717.6,4725,4734.4,58108,5531772.16,64796,2.214021405,0,0,
1052,20190806,IC1908,4734.4,4648,4673,4536.2,4626.8,4615.6,80351,7411005.392,74063,2.214021405,0,0,
1053,20190807,IC1908,4615.6,4650,4655,4591,4591.6,4607.2,51895,4793678.556,65361,2.214021405,0,0,
1054,20190808,IC1908,4607.2,4625,4638,4604,4616.6,4619.6,49123,4537738.98,62442,2.214021405,0,0,
1055,20190809,IC1908,4619.6,4641,4658.6,4557.2,4570.6,4568.2,58172,5356117.732,61382,2.214021405,0,0,
1056,20190812,IC1908,4568.2,4583,4672.6,4568.6,4665.8,4642.2,60225,5550896.84,55131,2.214021405,0,1,
1057,20190813,IC1908,4642.2,4651,4652,4612.2,4646.8,4634.4,46131,4274654.324,46824,2.214021405,0,1,
1058,20190814,IC1908,4634.4,4694,4732,4668.4,4672,4676.2,45884,4310608.288,37792,2.214021405,0,1,
1059,20190815,IC1908,4676.2,4590,4717,4585.8,4701.8,4698.8,40728,3781364.056,19035,2.214021405,0,1,
1060,20190816,IC1909,4649.2,4655,4708.8,4649,4664.8,4682.8,66005,6178255.672,96524,2.237641697,1,1,
1061,20190819,IC1909,4682.8,4725,4856.6,4717.2,4853.8,4841.4,83306,7981089.932,105002,2.237641697,0,0,
1062,20190820,IC1909,4841.4,4846.6,4891,4826.6,4831.8,4835.8,64058,6221004.148,96907,2.237641697,0,0,
1063,20190821,IC1909,4835.8,4830,4861,4818.8,4842.8,4836.6,50454,4882393,97155,2.237641697,0,0,
1064,20190822,IC1909,4836.6,4853.6,4856.8,4803,4837.2,4840,59246,5719881.116,97359,2.237641697,0,0,
1065,20190823,IC1909,4840,4843,4869.6,4812.2,4841.8,4848.6,66503,6440099.14,98076,2.237641697,0,0,
1066,20190826,IC1909,4848.6,4762.8,4828.8,4760,4815,4804,69646,6686701.552,98014,2.237641697,0,0,
1067,20190827,IC1909,4804,4842,4965,4835,4874.4,4886.6,86348,8470561.692,102549,2.237641697,0,0,
1068,20190828,IC1909,4886.6,4885,4911.4,4871,4885.8,4895.6,51616,5048554.316,96884,2.237641697,0,0,
1069,20190829,IC1909,4895.6,4898.6,4919.4,4866.2,4891.2,4892.4,60207,5889721.772,95271,2.237641697,0,0,
1070,20190830,IC1909,4892.4,4920.6,4947,4814,4859,4837.2,75293,7354021.14,98180,2.237641697,0,0,
1071,20190902,IC1909,4837.2,4864.8,5006.8,4851,4977.4,4986.2,82519,8159508.368,100570,2.237641697,0,0,
1072,20190903,IC1909,4986.2,4993.8,5008.4,4965.4,5004,4995.4,57834,5771293.424,93613,2.237641697,0,0,
1073,20190904,IC1909,4995.4,5000.2,5098,4991.2,5098,5049.6,80398,8092960.208,99540,2.237641697,0,0,
1074,20190905,IC1909,5049.6,5130,5213,5113,5125.8,5137.4,96635,9972770.576,100494,2.237641697,0,0,
1075,20190906,IC1909,5137.4,5155.8,5168.8,5107.8,5151.4,5131.2,65819,6766182.952,90315,2.237641697,0,0,
1076,20190909,IC1909,5131.2,5181,5249.8,5151,5248.6,5234,73792,7671328.784,91095,2.237641697,0,0,
1077,20190910,IC1909,5234,5243.4,5255.8,5192.8,5236.4,5234.8,67014,7002634.724,82817,2.237641697,0,0,
1078,20190911,IC1909,5234.8,5250,5275.8,5191.6,5218,5214.6,77217,8074137.04,82768,2.237641697,0,0,
1079,20190912,IC1909,5214.6,5238,5269.6,5189.4,5240.2,5247.6,65354,6829946.004,71281,2.237641697,0,0,
1080,20190916,IC1909,5247.6,5253.8,5279.4,5214,5237.4,5235,68394,7177083.252,69713,2.237641697,0,1,
1081,20190917,IC1909,5235,5224,5227,5117,5130,5134.8,67842,7006988.752,57992,2.237641697,0,1,
1082,20190918,IC1909,5134.8,5142.8,5161.8,5124.4,5130.8,5140.2,49748,5115465.096,44459,2.237641697,0,1,
1083,20190919,IC1909,5140.2,5140.6,5187.8,5120.2,5185.6,5169.6,41918,4317694.7,22553,2.237641697,0,1,
1084,20190920,IC1910,5136.4,5165,5186.6,5135.2,5147.4,5150.8,62810,6479234.512,75027,2.252105077,1,1,
1085,20190923,IC1910,5150.8,5140,5148,5073.6,5139.4,5117.4,68644,7000788.568,79485,2.252105077,0,0,
1086,20190924,IC1910,5117.4,5141.8,5224.4,5120.4,5127.2,5142,79129,8176175.032,81436,2.252105077,0,0,
1087,20190925,IC1910,5142,5112,5117,5044.6,5047.6,5068.6,71744,7285794.56,78697,2.252105077,0,0,
1088,20190926,IC1910,5068.6,5067.6,5073.4,4949.2,4953.2,4965.4,74898,7500861.84,80323,2.252105077,0,0,
1089,20190927,IC1910,4965.4,4966,5014.4,4960,4978.6,4983,59774,5963913.86,75257,2.252105077,0,0,
1090,20190930,IC1910,4983,4976.4,5003.6,4890,4894,4936.4,63138,6260278.772,76255,2.252105077,0,0,
1091,20191008,IC1910,4936.4,4931.2,4979,4912.6,4916.6,4921.6,58764,5813136.368,73924,2.252105077,0,0,
1092,20191009,IC1910,4921.6,4906,4974.6,4883.6,4959.8,4957.8,64668,6377651.252,76838,2.252105077,0,0,
1093,20191010,IC1910,4957.8,4964.4,5032,4951,5023.2,5012.4,65907,6577863.34,72777,2.252105077,0,0,
1094,20191011,IC1910,5012.4,5035,5065,4988,5055.6,5046,68703,6903382.36,72199,2.252105077,0,0,
1095,20191014,IC1910,5046,5087.4,5150,5075,5103,5109.4,73688,7537430.256,64317,2.252105077,0,1,
1096,20191015,IC1910,5109.4,5093.6,5096.6,5043,5051.8,5056.4,55043,5572347.508,54563,2.252105077,0,1,
1097,20191016,IC1910,5056.4,5061.8,5090.2,5020.2,5021,5030.4,56840,5751093.088,44524,2.252105077,0,1,
1098,20191017,IC1910,5030.4,5031,5052.6,5008.8,5028.2,5022.4,40079,4035904.276,20745,2.252105077,0,1,
1099,20191018,IC1911,4967.4,4982.2,5014,4864,4893.2,4890,63313,6266939.912,69828,2.277040814,1,1,
1100,20191021,IC1911,4890,4890,4909.8,4842.8,4902.6,4883.8,53773,5246783.336,66629,2.277040814,0,0,
